generation,rank_1,rank_2,swapAccepted
17248000,3,4,1
17249000,2,3,0
17250000,1,3,0
17251000,1,4,0
17252000,1,3,0
17253000,1,2,1
17254000,2,3,1
17255000,3,4,0
17256000,1,2,1
17257000,1,4,1
17258000,1,2,1
17259000,1,3,1
17260000,1,4,0
17261000,2,4,1
17262000,1,2,0
17263000,2,3,1
17264000,1,4,0
17265000,1,4,0
17266000,3,4,1
17267000,1,3,0
17268000,1,3,0
17269000,2,3,0
17270000,1,2,1
17271000,3,4,1
17272000,1,3,0
17273000,2,4,0
17274000,1,2,1
17275000,3,4,1
17276000,1,2,0
17277000,2,4,0
17278000,1,3,0
17279000,1,2,1
17280000,2,3,0
17281000,3,4,1
17282000,1,4,0
17283000,1,2,1
17284000,2,4,1
17285000,1,4,1
17286000,1,3,0
17287000,1,4,1
17288000,3,4,1
17289000,2,4,0
17290000,2,3,1
17291000,2,3,1
17292000,3,4,1
17293000,3,4,1
17294000,3,4,1
17295000,3,4,1
17296000,1,2,0
17297000,1,3,1
17298000,1,3,1
17299000,3,4,1
17300000,3,4,1
17301000,1,4,0
17302000,1,3,0
17303000,1,4,0
17304000,2,3,1
17305000,1,4,1
17306000,1,2,1
17307000,2,4,1
17308000,2,3,1
17309000,3,4,0
17310000,1,3,1
17311000,3,4,1
17312000,2,4,1
17313000,1,3,0
17314000,1,3,0
17315000,1,3,0
17316000,1,2,1
17317000,2,4,0
17318000,2,4,0
17319000,2,4,0
17320000,1,3,0
17321000,2,3,0
17322000,1,3,0
17323000,2,4,0
17324000,1,2,1
17325000,1,4,1
17326000,1,3,1
17327000,2,4,1
17328000,1,4,1
17329000,2,3,0
17330000,2,4,0
17331000,2,4,1
17332000,2,3,1
17333000,2,3,1
17334000,1,4,1
17335000,2,4,1
17336000,1,3,0
17337000,3,4,1
17338000,2,3,1
17339000,3,4,1
17340000,1,2,1
17341000,2,3,1
17342000,1,2,1
17343000,1,3,1
17344000,3,4,1
17345000,1,4,0
17346000,1,3,0
17347000,1,3,1
17348000,1,3,1
17349000,2,4,1
17350000,3,4,1
17351000,1,2,1
17352000,3,4,1
17353000,2,3,1
17354000,1,4,1
17355000,1,3,1
17356000,1,2,1
17357000,1,2,1
17358000,1,4,1
17359000,2,3,0
17360000,3,4,1
17361000,1,4,0
17362000,1,4,0
17363000,2,4,0
17364000,1,2,1
17365000,3,4,1
17366000,1,4,1
17367000,2,4,1
17368000,1,2,1
17369000,3,4,1
17370000,1,4,0
17371000,1,2,1
17372000,2,4,1
17373000,3,4,1
17374000,2,3,1
17375000,1,2,1
17376000,3,4,1
17377000,1,2,1
17378000,1,3,1
17379000,2,3,1
17380000,3,4,0
17381000,1,3,1
17382000,2,4,0
17383000,2,4,0
17384000,2,3,0
17385000,1,3,0
17386000,3,4,1
17387000,1,4,0
17388000,3,4,0
17389000,2,3,0
17390000,2,4,0
17391000,2,4,0
17392000,1,2,0
17393000,1,3,0
17394000,1,3,0
17395000,2,4,0
17396000,1,3,0
17397000,1,2,0
17398000,1,4,0
17399000,2,3,1
17400000,2,3,1
17401000,1,4,0
17402000,2,3,1
17403000,3,4,1
17404000,1,3,0
17405000,2,4,1
17406000,3,4,1
17407000,2,4,1
17408000,3,4,1
17409000,2,3,1
17410000,3,4,1
17411000,1,4,0
17412000,2,4,1
17413000,1,4,1
17414000,1,3,0
17415000,1,2,1
17416000,2,3,1
17417000,1,3,0
17418000,1,2,1
17419000,1,2,1
17420000,2,4,1
17421000,2,3,1
17422000,1,2,1
17423000,3,4,0
17424000,2,4,1
17425000,3,4,0
17426000,2,3,1
17427000,1,4,0
17428000,2,4,1
17429000,1,3,0
17430000,3,4,1
17431000,2,3,1
17432000,1,4,0
17433000,2,3,1
17434000,2,3,1
17435000,1,2,1
17436000,2,4,1
17437000,3,4,1
17438000,3,4,1
17439000,1,2,0
17440000,2,3,1
17441000,2,4,1
17442000,2,3,0
17443000,1,2,0
17444000,2,4,0
17445000,1,4,0
17446000,1,3,1
17447000,1,4,1
17448000,2,4,1
17449000,3,4,0
17450000,1,2,1
17451000,1,2,1
17452000,2,3,1
17453000,2,3,1
17454000,1,2,1
17455000,2,3,1
17456000,1,3,0
17457000,2,3,0
17458000,1,4,0
17459000,2,3,0
17460000,2,4,0
17461000,1,2,1
17462000,1,4,0
17463000,3,4,1
17464000,1,2,1
17465000,1,4,0
17466000,2,4,0
17467000,3,4,1
17468000,1,4,0
17469000,1,2,1
17470000,1,3,0
17471000,1,2,1
17472000,2,4,0
17473000,2,3,0
17474000,2,3,0
17475000,2,4,0
17476000,2,3,1
17477000,1,3,1
17478000,1,2,1
17479000,2,4,1
17480000,3,4,1
17481000,2,3,1
17482000,1,3,1
17483000,1,2,1
17484000,1,4,0
17485000,3,4,1
17486000,1,3,0
17487000,2,3,1
17488000,2,4,1
17489000,1,3,0
17490000,2,4,1
17491000,1,3,0
17492000,1,2,0
17493000,1,3,1
17494000,2,4,1
17495000,2,4,1
17496000,2,4,1
17497000,2,4,1
17498000,1,2,1
17499000,2,3,1
17500000,1,2,1
17501000,1,4,0
17502000,1,4,0
17503000,2,4,0
17504000,3,4,1
17505000,2,4,0
17506000,3,4,0
17507000,2,4,0
17508000,1,3,1
17509000,2,4,0
17510000,1,4,1
17511000,1,3,1
17512000,2,4,1
17513000,3,4,1
17514000,2,4,1
17515000,2,3,1
17516000,1,4,1
17517000,1,2,1
17518000,1,3,1
17519000,1,3,1
17520000,1,4,1
17521000,2,3,1
17522000,1,3,0
17523000,2,4,1
17524000,1,3,0
17525000,1,2,1
17526000,3,4,1
17527000,1,2,1
17528000,2,3,1
17529000,1,4,0
17530000,2,3,0
17531000,2,4,0
17532000,1,2,0
17533000,2,4,0
17534000,1,3,0
17535000,3,4,1
17536000,3,4,1
17537000,1,2,1
17538000,1,3,1
17539000,2,3,1
17540000,3,4,1
17541000,3,4,1
17542000,3,4,1
17543000,1,4,1
17544000,1,3,1
17545000,2,4,1
17546000,1,4,1
17547000,1,4,0
17548000,2,3,1
17549000,3,4,0
17550000,2,3,0
17551000,1,3,0
17552000,2,3,0
17553000,1,4,0
17554000,2,3,1
17555000,1,4,0
17556000,2,4,1
17557000,1,2,1
17558000,3,4,1
17559000,2,3,1
17560000,2,3,1
17561000,3,4,1
17562000,3,4,1
17563000,1,3,1
17564000,2,3,1
17565000,1,3,1
17566000,1,3,1
17567000,2,4,1
17568000,3,4,1
17569000,2,4,1
17570000,1,4,1
17571000,2,4,1
17572000,3,4,1
17573000,3,4,1
17574000,2,4,1
17575000,3,4,1
17576000,2,3,1
17577000,2,3,1
17578000,1,4,0
17579000,2,4,1
17580000,1,3,1
17581000,2,3,1
17582000,1,2,1
17583000,3,4,1
17584000,3,4,1
17585000,3,4,1
17586000,2,4,1
17587000,1,4,1
17588000,1,2,1
17589000,1,2,1
17590000,1,4,1
17591000,1,4,1
17592000,1,4,1
17593000,1,2,1
17594000,1,3,1
17595000,3,4,1
17596000,1,4,1
17597000,1,3,1
17598000,1,4,0
17599000,2,4,0
17600000,1,3,1
17601000,2,4,1
17602000,1,4,1
17603000,3,4,1
17604000,2,3,1
17605000,2,3,1
17606000,1,4,0
17607000,1,4,1
17608000,2,3,1
17609000,2,4,1
17610000,2,3,1
17611000,3,4,1
17612000,1,2,1
17613000,1,4,1
17614000,1,2,1
17615000,2,4,0
17616000,2,3,0
17617000,1,2,1
17618000,1,3,0
17619000,2,3,1
17620000,1,3,0
17621000,2,3,1
17622000,3,4,1
17623000,2,4,1
17624000,2,3,1
17625000,1,2,1
17626000,2,3,0
17627000,1,4,0
17628000,3,4,1
17629000,3,4,1
17630000,3,4,1
17631000,2,3,1
17632000,2,3,1
17633000,2,3,1
17634000,2,4,1
17635000,2,4,0
17636000,1,2,1
17637000,2,4,1
17638000,1,3,1
17639000,1,3,1
17640000,1,3,1
17641000,3,4,1
17642000,2,4,1
17643000,3,4,1
17644000,3,4,1
17645000,1,4,1
17646000,1,2,1
17647000,2,4,1
17648000,2,3,1
17649000,3,4,1
17650000,1,3,0
17651000,1,4,0
17652000,1,2,0
17653000,2,4,1
17654000,1,3,1
17655000,1,4,0
17656000,1,3,1
17657000,1,2,1
17658000,2,4,0
17659000,1,4,0
17660000,1,3,1
17661000,1,2,1
17662000,3,4,1
17663000,2,3,1
17664000,1,3,0
17665000,1,3,1
17666000,2,4,1
17667000,3,4,1
17668000,2,3,1
17669000,3,4,1
17670000,3,4,1
17671000,1,3,1
17672000,1,2,0
17673000,2,3,1
17674000,1,2,0
17675000,2,4,1
17676000,1,3,0
17677000,1,4,0
17678000,1,4,0
17679000,2,3,1
17680000,1,2,1
17681000,2,3,0
17682000,1,4,0
17683000,2,4,1
17684000,1,3,1
17685000,1,3,1
17686000,3,4,1
17687000,2,3,1
17688000,1,3,1
17689000,2,4,0
17690000,1,4,0
17691000,1,3,1
17692000,1,3,1
17693000,2,3,0
17694000,1,2,1
17695000,3,4,1
17696000,2,4,1
17697000,1,3,1
17698000,3,4,1
17699000,1,4,1
17700000,1,2,1
17701000,1,4,1
17702000,3,4,1
17703000,3,4,1
17704000,2,3,1
17705000,1,4,1
17706000,2,4,1
17707000,3,4,1
17708000,1,4,1
17709000,1,4,0
17710000,2,3,1
17711000,3,4,1
17712000,1,2,0
17713000,1,4,0
17714000,3,4,0
17715000,1,4,0
17716000,3,4,1
17717000,1,4,0
17718000,2,3,1
17719000,1,3,0
17720000,2,3,1
17721000,1,4,1
17722000,3,4,1
17723000,2,4,1
17724000,2,4,1
17725000,3,4,1
17726000,1,3,1
17727000,2,4,1
17728000,3,4,1
17729000,2,4,1
17730000,2,3,1
17731000,2,3,1
17732000,1,2,0
17733000,1,2,0
17734000,3,4,1
17735000,1,2,1
17736000,2,4,1
17737000,2,4,0
17738000,2,4,1
17739000,1,3,1
17740000,1,4,1
17741000,1,4,1
17742000,1,3,1
17743000,1,4,1
17744000,2,4,1
17745000,1,2,1
17746000,1,3,1
17747000,2,4,1
17748000,2,4,1
17749000,1,2,1
17750000,1,3,0
17751000,1,3,1
17752000,1,3,1
17753000,2,4,0
17754000,1,2,1
17755000,1,4,0
17756000,1,2,1
17757000,2,4,0
17758000,1,4,1
17759000,2,4,1
17760000,2,4,1
17761000,2,4,1
17762000,1,3,1
17763000,1,3,1
17764000,2,4,1
17765000,2,4,1
17766000,1,2,1
17767000,2,3,0
17768000,1,2,1
17769000,1,2,1
17770000,1,2,1
17771000,1,4,1
17772000,1,2,1
17773000,1,4,0
17774000,2,3,1
17775000,1,4,1
17776000,1,2,1
17777000,3,4,1
17778000,3,4,1
17779000,2,3,1
17780000,2,4,0
17781000,1,2,1
17782000,1,2,0
17783000,2,4,1
17784000,1,3,0
17785000,1,4,0
17786000,3,4,1
17787000,3,4,1
17788000,2,4,0
17789000,2,4,0
17790000,2,4,0
17791000,2,4,1
17792000,1,3,0
17793000,2,4,1
17794000,2,3,0
17795000,1,2,1
17796000,1,3,1
17797000,2,3,1
17798000,2,3,1
17799000,2,3,1
17800000,1,3,1
17801000,2,3,0
17802000,2,3,0
17803000,3,4,0
17804000,1,2,1
17805000,2,4,0
17806000,2,3,1
17807000,1,4,0
17808000,2,4,0
17809000,1,3,1
17810000,1,3,1
17811000,2,3,1
17812000,1,3,0
17813000,2,3,0
17814000,1,3,0
17815000,1,4,0
17816000,1,2,1
17817000,2,4,1
17818000,2,3,1
17819000,1,4,0
17820000,1,4,0
17821000,1,2,0
17822000,1,2,1
17823000,1,4,1
17824000,3,4,1
17825000,2,3,1
17826000,2,3,1
17827000,1,3,1
17828000,1,3,0
17829000,1,4,0
17830000,1,4,0
17831000,1,2,1
17832000,3,4,1
17833000,1,4,0
17834000,1,2,1
17835000,2,3,0
17836000,2,4,0
17837000,1,3,1
17838000,3,4,0
17839000,1,3,1
17840000,1,2,1
17841000,2,4,1
17842000,2,3,1
17843000,3,4,1
17844000,1,2,0
17845000,1,2,0
17846000,1,3,0
17847000,1,4,0
17848000,2,4,1
17849000,3,4,1
17850000,1,3,0
17851000,3,4,1
17852000,1,2,0
17853000,1,3,0
17854000,1,3,0
17855000,2,4,1
17856000,1,4,0
17857000,2,3,1
17858000,3,4,1
17859000,1,2,1
17860000,3,4,0
17861000,1,4,1
17862000,1,4,1
17863000,2,3,1
17864000,3,4,0
17865000,2,4,0
17866000,1,3,1
17867000,2,3,1
17868000,2,4,0
17869000,2,4,1
17870000,2,3,1
17871000,3,4,1
17872000,1,4,0
17873000,1,3,1
17874000,3,4,1
17875000,1,3,1
17876000,1,2,1
17877000,1,2,1
17878000,1,2,1
17879000,1,2,1
17880000,1,2,1
17881000,1,3,1
17882000,1,4,0
17883000,3,4,1
17884000,1,4,1
17885000,2,4,1
17886000,1,3,1
17887000,1,2,1
17888000,1,4,0
17889000,1,3,1
17890000,2,3,1
17891000,1,2,1
17892000,2,3,1
17893000,1,3,1
17894000,1,3,1
17895000,2,4,0
17896000,1,2,1
17897000,3,4,1
17898000,1,3,0
17899000,2,4,1
17900000,2,3,1
17901000,2,3,1
17902000,1,4,0
17903000,1,2,1
17904000,2,4,1
17905000,1,4,1
17906000,1,2,1
17907000,2,3,0
17908000,1,3,1
17909000,1,4,1
17910000,2,4,1
17911000,2,4,1
17912000,1,4,0
17913000,2,3,1
17914000,2,4,1
17915000,1,3,1
17916000,3,4,0
17917000,2,4,1
17918000,1,3,1
17919000,1,2,1
17920000,1,3,1
17921000,1,4,0
17922000,1,4,0
17923000,1,3,0
17924000,1,2,0
17925000,1,4,0
17926000,1,4,0
17927000,1,3,0
17928000,1,2,1
17929000,1,4,0
17930000,1,4,0
17931000,1,2,1
17932000,2,4,0
17933000,1,2,1
17934000,3,4,1
17935000,2,3,1
17936000,3,4,1
17937000,1,3,0
17938000,1,2,1
17939000,1,3,1
17940000,2,4,0
17941000,1,4,1
17942000,1,3,1
17943000,2,3,0
17944000,2,4,0
17945000,2,3,1
17946000,1,4,1
17947000,1,3,1
17948000,1,2,1
17949000,2,3,1
17950000,2,4,0
17951000,3,4,0
17952000,2,3,1
17953000,2,3,1
17954000,3,4,0
17955000,3,4,1
17956000,1,3,0
17957000,2,3,0
17958000,1,3,1
17959000,1,2,1
17960000,2,3,1
17961000,2,3,0
17962000,1,2,1
17963000,1,3,1
17964000,2,3,1
17965000,3,4,1
17966000,1,3,1
17967000,3,4,1
17968000,1,2,1
17969000,2,4,1
17970000,1,4,1
17971000,1,2,1
17972000,1,4,0
17973000,2,3,1
17974000,1,4,1
17975000,1,2,0
17976000,2,3,1
17977000,2,4,1
17978000,1,4,0
17979000,2,4,1
17980000,1,2,1
17981000,3,4,1
17982000,1,4,1
17983000,2,3,0
17984000,1,3,0
17985000,3,4,1
17986000,3,4,1
17987000,1,2,1
17988000,1,4,1
17989000,1,3,1
17990000,3,4,1
17991000,2,4,0
17992000,2,4,1
17993000,3,4,1
17994000,1,3,1
17995000,3,4,1
17996000,1,2,1
17997000,2,3,1
17998000,1,2,1
17999000,3,4,1
18000000,1,2,1
18001000,2,3,1
18002000,1,2,0
18003000,1,4,0
18004000,1,4,0
18005000,2,4,1
18006000,1,3,1
18007000,2,3,1
18008000,1,3,1
18009000,2,3,1
18010000,1,2,1
18011000,1,2,1
18012000,1,4,0
18013000,2,3,1
18014000,2,4,1
18015000,2,4,1
18016000,3,4,1
18017000,2,4,1
18018000,2,3,1
18019000,3,4,1
18020000,3,4,1
18021000,1,3,0
18022000,2,4,1
18023000,3,4,1
18024000,1,3,1
18025000,2,3,1
18026000,1,4,0
18027000,1,4,0
18028000,1,2,1
18029000,1,4,0
18030000,1,2,0
18031000,1,2,1
18032000,1,3,1
18033000,2,4,1
18034000,1,2,1
18035000,1,3,1
18036000,2,3,1
18037000,2,3,1
18038000,3,4,1
18039000,2,4,0
18040000,1,3,1
18041000,2,3,1
18042000,3,4,1
18043000,3,4,1
18044000,1,2,1
18045000,1,2,1
18046000,1,2,1
18047000,2,3,0
18048000,2,4,1
18049000,1,3,1
18050000,2,4,1
18051000,1,3,1
18052000,1,3,0
18053000,2,4,1
18054000,1,3,1
18055000,1,3,1
18056000,1,2,1
18057000,2,4,1
18058000,2,3,1
18059000,1,4,1
18060000,3,4,0
18061000,1,3,1
18062000,2,3,1
18063000,1,2,1
18064000,1,3,0
18065000,3,4,1
18066000,1,4,0
18067000,2,4,0
18068000,2,3,1
18069000,1,3,1
18070000,2,3,1
18071000,2,3,1
18072000,2,3,1
18073000,1,4,0
18074000,1,2,1
18075000,2,3,1
18076000,1,2,0
18077000,1,2,1
18078000,2,3,1
18079000,1,2,1
18080000,1,3,1
18081000,1,4,0
18082000,1,2,1
18083000,2,3,1
18084000,2,4,0
18085000,1,4,0
18086000,2,3,1
18087000,3,4,1
18088000,1,4,1
18089000,2,4,1
18090000,3,4,1
18091000,2,3,0
18092000,2,4,0
18093000,1,2,0
18094000,2,3,1
18095000,2,4,0
18096000,3,4,0
18097000,2,3,1
18098000,1,2,1
18099000,1,2,1
18100000,1,2,1
18101000,2,3,1
18102000,2,4,1
18103000,3,4,1
18104000,2,4,1
18105000,1,2,1
18106000,1,3,1
18107000,3,4,1
18108000,1,3,0
18109000,3,4,1
18110000,1,4,0
18111000,1,3,0
18112000,3,4,1
18113000,3,4,1
18114000,1,3,1
18115000,1,3,1
18116000,1,4,1
18117000,3,4,1
18118000,1,3,1
18119000,1,3,0
18120000,2,4,1
18121000,1,3,0
18122000,1,3,0
18123000,2,3,1
18124000,3,4,1
18125000,2,3,1
18126000,3,4,1
18127000,1,4,1
18128000,3,4,1
18129000,1,2,1
18130000,1,4,1
18131000,2,4,1
18132000,2,3,1
18133000,2,4,1
18134000,2,3,1
18135000,1,4,1
18136000,1,4,1
18137000,2,4,1
18138000,1,4,1
18139000,2,4,1
18140000,1,2,0
18141000,3,4,1
18142000,2,3,1
18143000,1,3,0
18144000,1,4,0
18145000,1,4,0
18146000,1,4,1
18147000,2,4,1
18148000,3,4,1
18149000,2,4,1
18150000,1,4,1
18151000,2,4,1
18152000,2,3,1
18153000,1,2,1
18154000,3,4,0
18155000,2,4,1
18156000,3,4,1
18157000,2,4,1
18158000,2,4,1
18159000,1,3,1
18160000,1,3,1
18161000,2,4,1
18162000,2,3,1
18163000,1,4,1
18164000,2,3,1
18165000,3,4,1
18166000,1,3,1
18167000,2,3,1
18168000,1,3,0
18169000,2,3,1
18170000,3,4,1
18171000,2,4,1
18172000,2,3,1
18173000,1,3,1
18174000,2,4,0
18175000,1,3,1
18176000,3,4,1
18177000,1,3,1
18178000,2,3,1
18179000,1,4,1
18180000,1,3,0
18181000,3,4,1
18182000,1,3,0
18183000,1,4,0
18184000,1,4,0
18185000,1,2,1
18186000,1,2,1
18187000,1,2,1
18188000,3,4,1
18189000,1,3,0
18190000,3,4,1
18191000,1,4,1
18192000,1,3,1
18193000,2,3,1
18194000,1,2,1
18195000,1,4,1
18196000,1,2,1
18197000,2,4,0
18198000,2,4,0
18199000,1,3,1
18200000,2,4,0
18201000,1,4,0
18202000,2,3,1
18203000,2,4,1
18204000,1,3,1
18205000,3,4,1
18206000,1,3,0
18207000,3,4,1
18208000,1,3,0
18209000,3,4,1
18210000,1,2,0
18211000,2,3,1
18212000,1,4,1
18213000,2,3,1
18214000,3,4,1
18215000,1,3,1
18216000,1,2,1
18217000,1,2,1
18218000,1,2,1
18219000,3,4,1
18220000,1,2,1
18221000,1,3,0
18222000,1,4,1
18223000,1,2,0
18224000,1,2,1
18225000,2,4,1
18226000,2,3,1
18227000,2,4,1
18228000,1,4,1
18229000,1,4,1
18230000,1,2,1
18231000,1,3,1
18232000,1,2,1
18233000,2,4,1
18234000,3,4,1
18235000,2,3,1
18236000,1,3,1
18237000,2,3,1
18238000,1,2,1
18239000,1,2,0
18240000,1,4,1
18241000,2,4,1
18242000,2,3,1
18243000,1,3,1
18244000,3,4,1
18245000,1,2,1
18246000,2,3,0
18247000,2,3,1
18248000,2,3,1
18249000,3,4,1
18250000,3,4,1
18251000,3,4,1
18252000,2,4,1
18253000,1,3,1
18254000,3,4,1
18255000,1,3,1
18256000,3,4,1
18257000,2,4,0
18258000,2,4,1
18259000,2,4,1
18260000,1,4,1
18261000,2,4,1
18262000,2,4,1
18263000,2,4,1
18264000,1,4,1
18265000,2,4,1
18266000,2,4,1
18267000,1,3,0
18268000,1,4,1
18269000,3,4,1
18270000,2,3,1
18271000,1,2,1
18272000,2,4,1
18273000,2,3,1
18274000,1,3,0
18275000,1,4,1
18276000,3,4,1
18277000,3,4,1
18278000,2,4,1
18279000,2,4,1
18280000,2,3,1
18281000,1,4,1
18282000,2,4,1
18283000,2,4,0
18284000,1,4,0
18285000,2,3,0
18286000,1,3,1
18287000,1,4,1
18288000,2,3,1
18289000,2,4,1
18290000,1,3,1
18291000,2,3,1
18292000,2,3,1
18293000,1,4,1
18294000,1,3,1
18295000,2,4,1
18296000,1,4,1
18297000,1,4,1
18298000,1,2,1
18299000,1,2,1
18300000,1,3,1
18301000,3,4,1
18302000,2,4,0
18303000,1,3,0
18304000,3,4,1
18305000,1,4,1
18306000,2,3,1
18307000,2,3,1
18308000,3,4,1
18309000,2,4,0
18310000,2,4,1
18311000,1,4,1
18312000,1,4,0
18313000,1,2,1
18314000,1,3,1
18315000,3,4,1
18316000,2,4,1
18317000,3,4,1
18318000,2,4,1
18319000,2,4,1
18320000,2,3,1
18321000,1,2,1
18322000,2,4,0
18323000,3,4,1
18324000,1,4,0
18325000,2,3,1
18326000,1,3,1
18327000,3,4,1
18328000,2,3,1
18329000,1,3,0
18330000,3,4,1
18331000,1,3,1
18332000,1,4,1
18333000,1,3,1
18334000,2,3,1
18335000,2,4,1
18336000,1,3,0
18337000,3,4,1
18338000,3,4,1
18339000,2,4,1
18340000,3,4,1
18341000,3,4,1
18342000,2,4,1
18343000,2,4,1
18344000,2,4,1
18345000,1,2,0
18346000,2,4,1
18347000,1,3,0
18348000,1,2,0
18349000,1,4,1
18350000,2,4,1
18351000,2,4,0
18352000,2,4,0
18353000,1,4,1
18354000,1,3,1
18355000,1,2,1
18356000,2,3,1
18357000,2,4,1
18358000,2,3,1
18359000,1,4,0
18360000,1,4,0
18361000,1,2,1
18362000,1,2,1
18363000,1,3,0
18364000,2,3,1
18365000,2,4,0
18366000,3,4,1
18367000,1,4,0
18368000,2,4,1
18369000,1,2,1
18370000,1,3,1
18371000,1,3,1
18372000,1,4,1
18373000,2,3,1
18374000,2,3,1
18375000,3,4,1
18376000,3,4,1
18377000,1,4,1
18378000,1,4,1
18379000,1,3,1
18380000,1,3,1
18381000,3,4,1
18382000,2,3,1
18383000,2,4,0
18384000,2,4,1
18385000,2,3,1
18386000,3,4,1
18387000,1,2,1
18388000,1,3,1
18389000,1,4,0
18390000,3,4,0
18391000,3,4,1
18392000,3,4,1
18393000,2,4,1
18394000,3,4,1
18395000,1,2,1
18396000,2,3,1
18397000,2,3,1
18398000,1,2,1
18399000,3,4,1
18400000,1,4,0
18401000,3,4,1
18402000,1,3,0
18403000,1,3,0
18404000,1,4,1
18405000,1,4,1
18406000,2,4,1
18407000,2,4,1
18408000,3,4,1
18409000,1,2,1
18410000,1,3,1
18411000,3,4,1
18412000,1,3,1
18413000,1,2,1
18414000,2,3,1
18415000,2,3,1
18416000,3,4,1
18417000,2,4,1
18418000,1,2,1
18419000,2,3,1
18420000,2,4,1
18421000,3,4,1
18422000,2,4,1
18423000,1,2,1
18424000,2,4,1
18425000,1,3,1
18426000,2,3,1
18427000,1,2,1
18428000,1,3,0
18429000,1,3,1
18430000,2,4,1
18431000,3,4,0
18432000,1,4,1
18433000,1,3,1
18434000,3,4,1
18435000,2,3,1
18436000,1,4,1
18437000,2,3,1
18438000,1,3,1
18439000,1,3,1
18440000,1,2,1
18441000,1,2,1
18442000,2,4,1
18443000,3,4,1
18444000,1,3,1
18445000,2,3,1
18446000,1,3,1
18447000,1,2,1
18448000,1,3,0
18449000,1,3,1
18450000,1,3,1
18451000,1,4,1
18452000,1,2,0
18453000,2,3,1
18454000,1,4,1
18455000,1,2,1
18456000,2,3,1
18457000,1,2,1
18458000,2,4,1
18459000,2,3,1
18460000,2,3,1
18461000,2,3,1
18462000,2,3,1
18463000,2,4,1
18464000,3,4,1
18465000,1,4,1
18466000,1,2,0
18467000,1,3,1
18468000,2,3,1
18469000,3,4,1
18470000,1,3,1
18471000,2,3,1
18472000,2,4,0
18473000,1,4,1
18474000,2,3,0
18475000,1,2,1
18476000,2,4,1
18477000,2,4,1
18478000,3,4,1
18479000,2,4,1
18480000,1,2,1
18481000,1,4,0
18482000,2,4,1
18483000,1,2,1
18484000,2,4,0
18485000,2,3,1
18486000,1,3,1
18487000,2,3,1
18488000,3,4,1
18489000,2,4,1
18490000,1,3,0
18491000,2,3,0
18492000,2,3,1
18493000,3,4,1
18494000,2,4,1
18495000,2,3,1
18496000,1,2,1
18497000,1,2,1
18498000,2,3,1
18499000,1,4,0
18500000,3,4,1
18501000,1,2,1
18502000,3,4,1
18503000,1,3,1
18504000,1,3,0
18505000,3,4,1
18506000,3,4,1
18507000,2,4,0
18508000,3,4,1
18509000,1,2,1
18510000,2,3,0
18511000,1,4,0
18512000,1,3,0
18513000,2,3,1
18514000,2,3,1
18515000,2,3,1
18516000,3,4,1
18517000,1,3,0
18518000,2,3,1
18519000,1,4,1
18520000,2,4,1
18521000,3,4,1
18522000,1,3,1
18523000,3,4,1
18524000,2,3,1
18525000,3,4,0
18526000,2,3,1
18527000,2,4,1
18528000,2,3,1
18529000,2,4,1
18530000,3,4,1
18531000,2,4,1
18532000,3,4,1
18533000,1,4,1
18534000,2,3,1
18535000,3,4,0
18536000,2,3,1
18537000,2,3,1
18538000,3,4,1
18539000,3,4,1
18540000,1,4,1
18541000,1,4,0
18542000,1,3,1
18543000,2,3,0
18544000,3,4,1
18545000,2,3,1
18546000,2,4,1
18547000,1,2,1
18548000,1,2,1
18549000,1,2,1
18550000,2,3,1
18551000,1,3,1
18552000,1,2,1
18553000,3,4,1
18554000,1,4,0
18555000,1,2,0
18556000,1,2,0
18557000,2,3,1
18558000,1,4,0
18559000,1,3,0
18560000,2,4,1
18561000,1,2,0
18562000,1,2,0
18563000,1,2,1
18564000,2,3,1
18565000,2,3,1
18566000,2,4,0
18567000,1,3,1
18568000,1,4,0
18569000,1,3,1
18570000,1,4,0
18571000,1,2,1
18572000,1,3,0
18573000,1,4,0
18574000,2,4,1
18575000,1,2,1
18576000,3,4,1
18577000,1,2,1
18578000,2,4,0
18579000,2,4,0
18580000,1,2,1
18581000,2,3,1
18582000,3,4,1
18583000,3,4,1
18584000,3,4,1
18585000,1,3,1
18586000,2,3,1
18587000,2,4,1
18588000,1,2,1
18589000,1,2,1
18590000,1,3,1
18591000,2,4,1
18592000,1,4,1
18593000,3,4,1
18594000,1,3,0
18595000,2,4,1
18596000,2,4,1
18597000,1,2,1
18598000,2,4,0
18599000,3,4,1
18600000,1,3,1
18601000,2,4,0
18602000,1,2,1
18603000,2,3,1
18604000,1,2,0
18605000,3,4,1
18606000,1,2,1
18607000,1,4,1
18608000,1,3,1
18609000,3,4,1
18610000,2,4,1
18611000,2,3,1
18612000,1,3,1
18613000,1,4,1
18614000,3,4,1
18615000,1,2,1
18616000,1,4,1
18617000,1,4,1
18618000,2,4,1
18619000,1,4,1
18620000,2,3,1
18621000,3,4,1
18622000,2,4,1
18623000,1,2,0
18624000,1,2,1
18625000,3,4,1
18626000,2,3,1
18627000,2,4,1
18628000,3,4,0
18629000,1,4,1
18630000,2,3,1
18631000,1,3,1
18632000,2,3,1
18633000,3,4,0
18634000,1,2,1
18635000,2,4,1
18636000,2,3,1
18637000,1,3,0
18638000,2,4,0
18639000,1,3,0
18640000,1,2,1
18641000,1,2,1
18642000,1,4,1
18643000,2,3,1
18644000,1,2,1
18645000,3,4,1
