"nodeShifted" "numTaxa" "from" "to" "numNontaxa" "Lam_mean" "Lam_low95" "Lam_up95" "Lam_nonmean" "Lam_nonlow95" "Lam_nonup95" "Mu_mean" "Mu_low95" "Mu_up95" "Mu_nonmean" "Mu_nonlow95" "Mu_nonup95"
"1" 5952 5419 "Solenodon_marcanoi_SOLENODONTIDAE_EULIPOTYPHLA" "Idiurus_macrotis_ANOMALURIDAE_RODENTIA" 492 0.233945063094281 0.222507642113085 0.245738900764377 0.126157417204324 0.107701594898897 0.150581548713094 0.0927731584660248 0.0749314509197477 0.109011460021882 0.0405836000425324 0.0147033400438053 0.0761681258242311
"2" 9712 1659 "Paradipus_ctenodactylus_DIPODIDAE_RODENTIA" "Idiurus_macrotis_ANOMALURIDAE_RODENTIA" 4252 0.191179755772454 0.179879862425025 0.204963389784905 0.229347632583926 0.215707766153871 0.243526888656933 0.0213450573188338 0.00917690959000168 0.0389944937427634 0.109005085227696 0.0891225337118488 0.128713438415902
"3" 9714 51 "Paradipus_ctenodactylus_DIPODIDAE_RODENTIA" "Sicista_caucasica_DIPODIDAE_RODENTIA" 5860 0.116984356865097 0.0785094185300099 0.286081144452215 0.220406293611307 0.209836446403139 0.231549277444013 0.0348234706877764 0.000449015425 0.2070765 0.0862338716634926 0.070927970825378 0.101478407874802
"4" 7507 902 "Myzopoda_schliemanni_MYZOPODIDAE_CHIROPTERA" "Nycticeius_cubanus_VESPERTILIONIDAE_CHIROPTERA" 5009 0.166159654830247 0.149636128050804 0.189299518300641 0.230379770184832 0.217617947625744 0.242882847528852 0.0305050363449723 0.00782510668511327 0.0677637242912192 0.0972779523661378 0.0793270367484723 0.114550243521163
"5" 7816 593 "Platymops_setiger_MOLOSSIDAE_CHIROPTERA" "Nycticeius_cubanus_VESPERTILIONIDAE_CHIROPTERA" 5318 0.181890004084236 0.158633693800072 0.213929459193023 0.223440845223956 0.212406312750446 0.235175506132252 0.031155265890234 0.00243741153989715 0.0812139577923711 0.0918652597771967 0.0756058181646876 0.108395907210901
"6" 11468 355 "Glironia_venusta_DIDELPHIDAE_DIDELPHIMORPHIA" "Acrobates_pygmaeus_ACROBATIDAE_DIPROTODONTIA" 5556 0.205595546000301 0.178253494942418 0.241570863788418 0.219935164403591 0.209420712349075 0.231158409116277 0.0371196501972174 0.00433095454551478 0.097568646614095 0.0883727158941512 0.0722448211123829 0.103471130407037
"7" 9944 632 "Phloeomys_pallidus_MURIDAE_RODENTIA" "Cremnomys_cutchicus_MURIDAE_RODENTIA" 5279 0.232418194544566 0.212054650266432 0.257787478409833 0.21795717557497 0.206519558547737 0.229342648676195 0.0264431381350085 0.0058632484539993 0.0644274162593915 0.0910040775680623 0.0748766179111798 0.10727202847258
"8" 10575 726 "Prometheomys_schaposchnikowi_CRICETIDAE_RODENTIA" "Sigmodon_ochrognathus_CRICETIDAE_RODENTIA" 5185 0.206630670341784 0.191072692912186 0.22729920650641 0.220621089837579 0.209090114823443 0.232363625444107 0.0100349204799925 0.000440139313624943 0.031043841433342 0.094403345990283 0.077233539315128 0.110678273590713
"9" 8575 313 "Xenothrix_mcgregori_PITHECIIDAE_PRIMATES" "Allenopithecus_nigroviridis_CERCOPITHECIDAE_PRIMATES" 5598 0.498363715991311 0.408578644782386 0.597489573330508 0.211922078193841 0.201355848294015 0.222992651953248 0.262511902850664 0.120760094829162 0.40029550798131 0.0810279958150854 0.0660028574157068 0.0959703514824072
"10" 10142 206 "Chiropodomys_muroides_MURIDAE_RODENTIA" "Apomys_gracilirostris_MURIDAE_RODENTIA" 5705 0.278258129478175 0.213293142205841 0.351641382941385 0.21777546841755 0.207200383754512 0.228771091314312 0.0466327881347081 0.00396898347184992 0.145529165847038 0.0865323052188964 0.0710423661735751 0.101706072130931
