"nodeShifted" "numTaxa" "from" "to" "numNontaxa" "Lam_mean" "Lam_low95" "Lam_up95" "Lam_nonmean" "Lam_nonlow95" "Lam_nonup95" "Mu_mean" "Mu_low95" "Mu_up95" "Mu_nonmean" "Mu_nonlow95" "Mu_nonup95"
"1" 6011 5419 "Urotrichus_talpoides_TALPIDAE_EULIPOTYPHLA" "Prionomys_batesi_NESOMYIDAE_RODENTIA" 492 0.239219683784233 0.227158000415837 0.251996291080254 0.134550688949162 0.115363270222608 0.159726199504065 0.0871682543841345 0.0698320500355191 0.104679558378794 0.0477388265693139 0.0228376769117795 0.078599765019467
"2" 9831 1599 "Typhlomys_cinereus_PLATACANTHOMYIDAE_RODENTIA" "Prionomys_batesi_NESOMYIDAE_RODENTIA" 4312 0.203101599888158 0.189202259852388 0.218755708548452 0.232071316273948 0.217847156067249 0.245229418811613 0.024021405535941 0.00660893540659808 0.0439236816728852 0.101415281239884 0.081064538949081 0.12126858679534
"3" 7181 1287 "Rhinopoma_hadramauticum_RHINOPOMATIDAE_CHIROPTERA" "Kerivoula_titania_VESPERTILIONIDAE_CHIROPTERA" 4624 0.182762776324283 0.168263434761635 0.207568030703578 0.237327157474127 0.223894159957576 0.250370997577863 0.0278975879338672 0.00842657620359824 0.067364086330668 0.0979101818234038 0.0791498162554648 0.115540224022327
"4" 11468 355 "Caluromysiops_irrupta_DIDELPHIDAE_DIDELPHIMORPHIA" "Acrobates_pygmaeus_ACROBATIDAE_DIPROTODONTIA" 5556 0.194812632253055 0.171030246852556 0.227144791361263 0.226558397841084 0.21542591008664 0.237838825554945 0.0289809374006139 0.00321904298161932 0.0802601697597695 0.0849919288654155 0.0688132244730273 0.100939066300245
"5" 7567 297 "Myzopoda_schliemanni_MYZOPODIDAE_CHIROPTERA" "Centronycteris_centralis_EMBALLONURIDAE_CHIROPTERA" 5614 0.139947819900766 0.119674535184218 0.165605785300738 0.231144895244525 0.219635471654465 0.242268662163324 0.0242143033272903 0.00345064229462162 0.0651218950645369 0.0860733174428899 0.0697242883284411 0.102107602929816
"6" 9863 1505 "Prometheomys_schaposchnikowi_CRICETIDAE_RODENTIA" "Thamnomys_venustus_MURIDAE_RODENTIA" 4406 0.229718730155058 0.213138526768379 0.248188459131876 0.223339729886121 0.209615837651483 0.23604960056584 0.0267100845804734 0.00661937087928769 0.0506194974172026 0.0964530272925481 0.0772904501787171 0.114889050932266
"7" 8635 313 "Callicebus_oenanthe_PITHECIIDAE_PRIMATES" "Allenopithecus_nigroviridis_CERCOPITHECIDAE_PRIMATES" 5598 0.455285043759388 0.377289644255203 0.545639720265205 0.218479479394702 0.207590765310082 0.228865566291025 0.1811057353876 0.0540044635710305 0.318242486693794 0.079017467013722 0.0639929695413682 0.0943924227276897
"8" 7184 11 "Rhinopoma_hadramauticum_RHINOPOMATIDAE_CHIROPTERA" "Cardioderma_cor_MEGADERMATIDAE_CHIROPTERA" 5900 0.124576683123915 0.0428542779455337 0.236765003289913 0.225247795059254 0.214200393100347 0.23589953924211 0.0346328723744321 0.00161803859627736 0.14762150502575 0.0819570871196559 0.0665489392927068 0.0973124173095213
"9" 4675 1 "Lophiomys_imhausi_MURIDAE_RODENTIA" "Lophiomys_imhausi_MURIDAE_RODENTIA" 5910 0.141406762005152 0.0397986622367462 0.295170647913359 0.224796222095457 0.214003874868014 0.23540325967271 0.0586378798162977 0.0005685477 0.211550925 0.0817242037476808 0.0665423624446024 0.097149760803541
"10" 9864 726 "Prometheomys_schaposchnikowi_CRICETIDAE_RODENTIA" "Calomys_musculinus_CRICETIDAE_RODENTIA" 5185 0.237614603652519 0.214222307088523 0.26004451794068 0.223345163285363 0.211674480781653 0.235157151505125 0.0128234726628853 0.000920174331717481 0.0415740843403989 0.0888585121918385 0.0720743436834813 0.105797418543691
"11" 9460 203 "Plagiodontia_ipnaeum_CAPROMYIDAE_RODENTIA" "Abrocoma_boliviensis_ABROCOMIDAE_RODENTIA" 5708 0.316834783326082 0.238581518883359 0.362933133589546 0.222417375383741 0.211453359892275 0.232756677907579 0.141159254466556 0.0104489799855266 0.208464816950509 0.0802283403647939 0.0646230773382713 0.0962198517205454
"12" 7195 87 "Rhinolophus_hillorum_RHINOLOPHIDAE_CHIROPTERA" "Rhinolophus_hipposideros_RHINOLOPHIDAE_CHIROPTERA" 5824 0.351467215479146 0.274817694678211 0.456056196506087 0.223659711225158 0.21272004373085 0.234373375080606 0.0588957886258436 0.00346961545958778 0.186919259062379 0.0818798913836115 0.0665204940057921 0.0974865524949575
"13" 4676 1 "Uranomys_ruddi_MURIDAE_RODENTIA" "Uranomys_ruddi_MURIDAE_RODENTIA" 5910 0.21204624554331 0.0685561853062534 0.323420983459775 0.224700741100753 0.213911004926907 0.235284404564513 0.0869779533511798 0.0011830795 0.234791375 0.0816900256069272 0.0665153844161957 0.0970358376325809
"14" 6270 211 "Crocidura_hikmiya_SORICIDAE_EULIPOTYPHLA" "Suncus_madagascariensis_SORICIDAE_EULIPOTYPHLA" 5700 0.360207569923814 0.305051055887303 0.433072493804793 0.222060942001847 0.210789378251351 0.233085802575865 0.0562149360686595 0.0047091815677598 0.171343580330908 0.0821889162110881 0.0667847246964968 0.0978149391889968
"15" 7640 93 "Sturnira_nana_PHYLLOSTOMIDAE_CHIROPTERA" "Lonchorhina_fernandezi_PHYLLOSTOMIDAE_CHIROPTERA" 5818 0.265989197952806 0.171884004781066 0.369060572086892 0.224286520486903 0.213183424798423 0.234844606129485 0.0333107903606242 0.001228655070457 0.102578178186557 0.0821668977975095 0.0669189328122451 0.0977013865073555
"16" 11196 109 "Berylmys_bowersi_MURIDAE_RODENTIA" "Srilankamys_ohiensis_MURIDAE_RODENTIA" 5802 0.413807928449847 0.332906896182847 0.509559604369815 0.223091652905983 0.212029324064514 0.23387653765654 0.0548152967414967 0.00164810257429623 0.175205683230671 0.081921799063634 0.0665807520590923 0.0973552457917045
"17" 11714 78 "Lagostrophus_fasciatus_MACROPODIDAE_DIPROTODONTIA" "Aepyprymnus_rufescens_POTOROIDAE_DIPROTODONTIA" 5833 0.374049168391073 0.298430403403294 0.463938212469128 0.223739567209958 0.212975182585077 0.234341553086056 0.0429738314705122 0.00269278910990839 0.144915663959901 0.081940974199516 0.0667608888390833 0.0975588782516774
"18" 7413 64 "Pteropus_pelagicus_PTEROPODIDAE_CHIROPTERA" "Pteropus_ornatus_PTEROPODIDAE_CHIROPTERA" 5847 0.552052169160618 0.411145269088776 0.72889042361079 0.223526739556678 0.21259185548626 0.234220474602991 0.0871854561987612 0.00319945669648178 0.281397492432049 0.0816751794800393 0.0664694060385178 0.0969161366670729
"19" 7479 3 "Syconycteris_hobbit_PTEROPODIDAE_CHIROPTERA" "Syconycteris_carolinae_PTEROPODIDAE_CHIROPTERA" 5908 0.188449598875751 0.156318164993059 0.273787048606696 0.224708030392458 0.213958066166139 0.23532439471224 0.031006827084321 0.00067169685 0.16740885 0.0817204705736848 0.0664787080832834 0.0970615229643979
"20" 9580 61 "Ctenomys_tucumanus_CTENOMYIDAE_RODENTIA" "Ctenomys_bergi_CTENOMYIDAE_RODENTIA" 5850 0.714075130274071 0.528442267552219 0.927114760836147 0.223488193423278 0.212573611423571 0.234211713664931 0.0749561149416677 0.00301406508646457 0.325102099273033 0.0817112263684423 0.066522519491454 0.0971367545286953
