"nodeShifted" "numTaxa" "from" "to" "numNontaxa" "Lam_mean" "Lam_low95" "Lam_up95" "Lam_nonmean" "Lam_nonlow95" "Lam_nonup95" "Mu_mean" "Mu_low95" "Mu_up95" "Mu_nonmean" "Mu_nonlow95" "Mu_nonup95"
"1" 5919 5419 "Nesophontes_micrus_NESOPHONTIDAE_EULIPOTYPHLA" "Cynocephalus_volans_CYNOCEPHALIDAE_DERMOPTERA" 492 0.219506045072644 0.20297684970646 0.231983790293515 0.137699770501111 0.118103275206972 0.163649265378585 0.0810807033161433 0.0556676414100071 0.098623057227385 0.0534428323374797 0.0236108567418683 0.0899765029445244
"2" 11316 22 "Ptilocercus_lowii_PTILOCERCIDAE_SCANDENTIA" "Cynocephalus_volans_CYNOCEPHALIDAE_DERMOPTERA" 5889 0.162170508691848 0.0590435177292398 0.299276649715023 0.2094428193505 0.194901748551353 0.220806041242207 0.117862018469761 0.0104604520296032 0.254934675 0.0770995432590924 0.0540693968707446 0.0930691146963131
"3" 11461 362 "Rhyncholestes_raphanurus_CAENOLESTIDAE_PAUCITUBERCULATA" "Acrobates_pygmaeus_ACROBATIDAE_DIPROTODONTIA" 5549 0.189473258210992 0.165718401423253 0.225796528814586 0.210188365888896 0.194174378486204 0.22184763746375 0.0363167040446132 0.00745112905309811 0.097424755876241 0.0801179056094806 0.0555407813980182 0.0967318125558919
"4" 7089 1287 "Rhinopoma_muscatellum_RHINOPOMATIDAE_CHIROPTERA" "Saccolaimus_peli_EMBALLONURIDAE_CHIROPTERA" 4624 0.167438000644603 0.154614656613532 0.184129280661818 0.221761173130376 0.202834610903386 0.235126710990086 0.029564272198217 0.0121640310177819 0.0565520291510086 0.0923034556353755 0.0617431274434334 0.110754658240691
"5" 10850 9 "Pedetes_surdaster_PEDETIDAE_RODENTIA" "Anomalurus_beecrofti_ANOMALURIDAE_RODENTIA" 5902 0.134853054882132 0.04352700791534 0.2863213010771 0.209355411585105 0.194397999575537 0.2209677933826 0.0822269937380585 0.002191613 0.224954025 0.0774920060505623 0.0541593707854811 0.0936783323217474
"6" 9252 1599 "Typhlomys_cinereus_PLATACANTHOMYIDAE_RODENTIA" "Calomyscus_urartensis_CALOMYSCIDAE_RODENTIA" 4312 0.179953827903741 0.169364718611045 0.19217238955978 0.219250440895242 0.199133652755431 0.234194720899749 0.0183262001437725 0.00708240390632955 0.0346178681687778 0.0985206500823306 0.0664968507848857 0.120752765235648
"7" 7702 605 "Nyctiellus_lepidus_NATALIDAE_CHIROPTERA" "Cistugo_lesueuri_VESPERTILIONIDAE_CHIROPTERA" 5306 0.175758834324048 0.158052582101882 0.201235077326701 0.212721999042892 0.196299239461799 0.224495305814723 0.0208262280581079 0.00114344251945733 0.0614906557373498 0.0839438570940426 0.0585983942656553 0.100667265100438
"8" 11004 313 "Cacajao_calvus_PITHECIIDAE_PRIMATES" "Allenopithecus_nigroviridis_CERCOPITHECIDAE_PRIMATES" 5598 0.404795711915121 0.333742452687913 0.485676131584542 0.203174956975942 0.18795745666823 0.214638484347962 0.187847512872112 0.0775526504527301 0.307260880381346 0.074258965654073 0.0505518468391953 0.0901102137580257
"9" 10118 726 "Prometheomys_schaposchnikowi_CRICETIDAE_RODENTIA" "Chibchanomys_orcesi_CRICETIDAE_RODENTIA" 5185 0.195914195676568 0.180212910820861 0.212430112686168 0.210500483665022 0.193116310772483 0.223421748141059 0.00802987616790925 0.000589057901248234 0.0231244286825823 0.0857319054356049 0.059581338475479 0.103880286709784
"10" 9489 630 "Berylmys_bowersi_MURIDAE_RODENTIA" "Phloeomys_cumingi_MURIDAE_RODENTIA" 5281 0.195075378281378 0.176427609969172 0.217159765120103 0.210393479556448 0.193933121186625 0.222947489675923 0.0205630177242668 0.00361520307278471 0.0475738336798403 0.0834044721545676 0.0577711254607505 0.10074547754758
