generation,rank_1,rank_2,swapAccepted
119000,1,4,0
120000,2,3,1
121000,1,3,1
122000,3,4,1
123000,1,2,1
124000,3,4,1
125000,1,4,1
126000,1,3,1
127000,2,4,1
128000,1,3,1
129000,1,3,1
130000,3,4,1
131000,2,4,0
132000,3,4,1
133000,2,3,1
134000,1,3,1
135000,2,4,1
136000,3,4,1
137000,1,2,1
138000,1,4,1
139000,2,3,1
140000,1,2,1
141000,1,3,1
142000,3,4,1
143000,2,3,1
144000,2,4,1
145000,1,4,1
146000,1,2,1
147000,2,4,1
148000,2,4,1
149000,1,3,1
150000,1,4,1
151000,2,4,0
152000,1,2,1
153000,1,2,1
154000,1,4,1
155000,1,4,1
156000,2,3,1
157000,2,4,1
158000,2,3,1
159000,1,3,1
160000,1,2,1
161000,3,4,1
162000,2,4,1
163000,3,4,1
164000,1,2,1
165000,3,4,1
166000,3,4,1
167000,1,4,1
168000,2,4,1
169000,3,4,1
170000,1,2,1
171000,2,4,1
172000,1,4,1
173000,1,3,1
174000,2,3,1
175000,2,3,1
176000,1,2,1
177000,2,4,1
178000,1,3,1
179000,1,3,1
180000,3,4,1
181000,1,4,1
182000,2,4,1
183000,2,4,1
184000,1,3,1
185000,1,4,1
186000,2,3,1
187000,1,2,1
188000,3,4,1
189000,1,3,1
190000,2,3,0
191000,2,3,1
192000,2,4,1
193000,3,4,1
194000,2,4,1
195000,3,4,1
196000,1,2,1
197000,1,3,1
198000,1,3,1
199000,1,3,1
200000,1,3,1
201000,2,3,1
202000,3,4,1
203000,2,3,1
204000,1,2,1
205000,1,3,1
206000,1,2,1
207000,2,4,1
208000,2,4,1
209000,2,3,1
210000,3,4,1
211000,1,3,1
212000,1,2,1
213000,1,2,1
214000,2,3,1
215000,2,3,1
216000,3,4,1
217000,2,3,1
218000,1,3,1
219000,1,4,1
220000,1,2,1
221000,2,3,1
222000,1,2,1
223000,1,4,1
224000,1,3,1
225000,1,3,1
226000,2,4,1
227000,1,4,1
228000,3,4,1
229000,1,2,1
230000,1,4,1
231000,1,4,1
232000,2,3,1
233000,3,4,0
234000,1,2,1
235000,2,3,1
236000,3,4,1
237000,2,3,1
238000,1,4,0
239000,2,4,1
240000,1,3,1
241000,1,4,1
242000,1,2,1
243000,1,3,1
244000,1,3,0
245000,1,3,1
246000,1,3,1
247000,3,4,1
248000,1,4,1
249000,2,3,1
250000,2,3,1
251000,3,4,1
252000,2,3,1
253000,1,3,1
254000,2,3,1
255000,2,3,1
256000,1,3,1
257000,2,4,0
258000,2,3,0
259000,2,3,1
260000,1,4,1
261000,2,4,1
262000,2,3,1
263000,1,4,0
264000,1,2,1
265000,2,4,1
266000,1,4,0
267000,1,2,0
268000,2,3,1
269000,1,2,0
270000,1,4,0
271000,3,4,1
272000,1,3,1
273000,1,3,1
274000,1,3,1
275000,2,3,1
276000,1,4,0
277000,2,3,1
278000,3,4,1
279000,1,2,1
280000,2,4,1
281000,2,3,0
282000,2,4,1
283000,1,2,1
284000,2,4,1
285000,2,3,0
286000,1,2,1
287000,1,4,0
288000,1,4,0
289000,1,4,0
290000,2,3,1
291000,1,4,0
292000,1,3,1
293000,1,2,0
294000,2,4,1
295000,1,3,1
296000,1,3,1
297000,2,3,1
298000,2,4,0
299000,1,2,1
300000,1,4,0
301000,1,2,1
302000,2,4,0
303000,2,4,1
304000,1,3,0
305000,1,4,1
306000,1,3,0
307000,2,4,1
308000,3,4,1
309000,2,3,1
310000,1,2,0
311000,2,3,1
312000,2,3,1
313000,2,3,1
314000,2,3,1
315000,1,2,0
316000,1,3,0
317000,3,4,1
318000,2,3,1
319000,2,4,1
320000,2,4,1
321000,1,2,1
322000,1,2,1
323000,1,2,1
324000,1,2,1
325000,1,3,1
326000,2,4,1
327000,1,4,1
328000,1,3,1
329000,1,4,0
330000,2,3,1
331000,2,4,0
332000,3,4,1
333000,1,3,0
334000,1,3,1
335000,1,4,1
336000,1,4,1
337000,2,4,0
338000,1,3,1
339000,3,4,1
340000,3,4,1
341000,3,4,1
342000,2,3,1
343000,2,3,1
344000,2,4,0
345000,2,3,0
346000,1,2,1
347000,3,4,1
348000,1,4,0
349000,1,4,1
350000,2,3,0
351000,1,2,1
352000,2,3,0
353000,3,4,1
354000,1,4,0
355000,1,2,1
356000,3,4,1
357000,2,3,0
358000,1,2,1
359000,3,4,1
360000,3,4,1
361000,1,2,0
362000,2,3,1
363000,2,4,1
364000,1,4,0
365000,1,4,0
366000,2,3,1
367000,2,4,0
368000,1,2,1
369000,3,4,0
370000,2,4,0
371000,1,3,1
372000,3,4,0
373000,2,4,0
374000,1,4,0
375000,1,4,0
376000,2,4,0
377000,1,2,1
378000,1,2,1
379000,2,3,1
380000,3,4,1
381000,1,3,0
382000,1,4,1
383000,2,4,1
384000,2,4,1
385000,1,2,1
386000,3,4,1
387000,1,2,1
388000,2,4,1
389000,2,3,1
390000,1,3,0
391000,1,3,0
392000,1,3,0
393000,3,4,1
394000,2,4,0
395000,1,4,0
396000,1,2,1
397000,2,4,1
398000,3,4,1
399000,2,4,1
400000,2,4,0
401000,3,4,0
402000,1,4,1
403000,2,4,1
404000,1,3,1
405000,1,4,1
406000,2,4,1
407000,3,4,1
408000,1,2,1
409000,1,4,0
410000,2,4,1
411000,1,3,1
412000,1,4,1
413000,2,3,1
414000,1,4,1
415000,1,3,0
416000,1,3,1
417000,1,3,1
418000,1,3,0
419000,2,4,1
420000,2,3,1
421000,2,3,1
422000,2,3,1
423000,1,4,1
424000,1,2,0
425000,1,4,0
426000,3,4,1
427000,1,3,1
428000,1,4,1
429000,1,3,1
430000,1,4,0
431000,2,3,1
432000,3,4,1
433000,2,4,0
434000,1,4,0
435000,1,3,0
436000,1,3,0
437000,1,4,0
438000,2,3,1
439000,1,4,0
440000,1,3,1
441000,2,3,1
442000,1,3,1
443000,2,3,1
444000,1,3,1
445000,2,3,1
446000,2,4,0
447000,2,4,1
448000,2,4,1
449000,1,2,1
450000,3,4,1
451000,2,4,1
452000,2,3,1
453000,1,3,1
454000,2,4,1
455000,1,4,1
456000,1,4,1
457000,1,4,1
458000,2,3,0
459000,1,2,1
460000,2,4,1
461000,3,4,1
462000,1,3,0
463000,1,3,1
464000,3,4,1
465000,1,2,1
466000,2,3,1
467000,2,3,0
468000,1,3,1
469000,2,3,1
470000,2,4,1
471000,2,3,1
472000,3,4,0
473000,1,3,1
474000,1,3,0
475000,3,4,1
476000,2,3,1
477000,3,4,1
478000,2,3,1
479000,1,3,1
480000,3,4,1
481000,1,3,1
482000,2,4,1
483000,2,4,1
484000,1,2,1
485000,2,3,1
486000,2,4,1
487000,1,3,1
488000,2,3,0
489000,2,3,1
490000,3,4,1
491000,1,2,1
492000,1,3,1
493000,3,4,1
494000,2,4,1
495000,2,4,1
496000,2,3,1
497000,1,3,1
498000,1,3,0
499000,1,2,1
500000,2,3,1
501000,3,4,1
502000,1,3,0
503000,2,3,1
504000,3,4,1
505000,3,4,1
506000,1,2,1
507000,1,4,1
508000,1,2,1
509000,2,3,1
510000,1,4,0
511000,1,2,0
512000,1,2,0
513000,2,3,1
514000,1,4,0
515000,1,4,0
516000,2,3,1
517000,1,4,0
518000,1,2,0
519000,1,2,1
520000,1,4,1
521000,3,4,1
522000,2,3,0
523000,2,4,0
524000,2,3,1
525000,1,3,1
526000,2,3,1
527000,2,4,1
528000,1,3,0
529000,2,4,1
530000,2,3,1
531000,1,2,0
532000,1,3,0
533000,2,3,1
534000,3,4,1
535000,2,4,1
536000,3,4,0
537000,3,4,1
538000,2,4,1
539000,3,4,1
540000,2,4,0
541000,3,4,1
542000,2,3,1
543000,3,4,1
544000,3,4,1
545000,2,3,1
546000,2,4,1
547000,2,4,1
548000,1,2,1
549000,2,4,0
550000,2,3,0
551000,1,3,0
552000,1,4,0
553000,2,4,0
554000,3,4,1
555000,2,4,0
556000,1,4,0
557000,1,3,1
558000,2,4,0
559000,2,3,1
560000,1,2,1
561000,1,2,1
562000,1,4,1
563000,2,3,1
564000,1,4,1
565000,1,4,1
566000,1,4,0
567000,1,2,1
568000,2,3,1
569000,1,2,0
570000,2,4,0
571000,2,3,1
572000,1,2,0
573000,1,3,1
574000,2,4,1
575000,1,3,1
576000,1,4,0
577000,2,3,1
578000,2,3,0
579000,1,2,1
580000,1,3,0
581000,1,3,1
582000,1,2,1
583000,2,4,1
584000,2,3,1
585000,2,3,1
586000,1,2,1
587000,2,3,0
588000,3,4,0
589000,1,3,1
590000,2,3,1
591000,1,4,0
592000,2,3,1
593000,1,2,1
594000,2,3,1
595000,1,3,1
596000,1,3,1
597000,1,3,0
598000,2,3,1
599000,1,3,0
600000,1,2,0
601000,3,4,1
602000,1,4,1
603000,3,4,1
604000,3,4,0
605000,1,3,1
606000,2,4,0
607000,1,2,1
608000,1,3,1
609000,1,4,0
610000,2,3,0
611000,3,4,1
612000,1,2,1
613000,1,3,0
614000,2,4,1
615000,1,3,0
616000,1,2,1
617000,1,3,0
618000,3,4,1
619000,3,4,1
620000,1,4,0
621000,2,3,0
622000,3,4,1
623000,3,4,0
624000,2,3,1
625000,2,3,1
626000,2,4,0
627000,2,4,0
628000,2,4,0
629000,2,4,0
630000,1,2,1
631000,1,3,0
632000,1,2,1
633000,1,2,1
634000,1,3,1
635000,2,4,0
636000,1,4,0
637000,1,3,1
638000,2,4,0
639000,1,3,1
640000,2,4,0
641000,1,2,1
642000,1,4,0
643000,1,2,1
644000,1,4,0
645000,1,2,1
646000,2,3,1
647000,3,4,1
648000,2,3,1
649000,1,4,0
650000,2,3,1
651000,1,2,0
652000,2,3,1
653000,3,4,0
654000,1,4,1
655000,2,3,1
656000,2,3,0
657000,2,4,0
658000,1,3,1
659000,1,3,1
660000,2,3,1
661000,1,2,1
662000,2,4,1
663000,1,4,1
664000,1,3,1
665000,1,2,0
666000,1,4,0
667000,1,3,0
668000,1,3,1
669000,3,4,0
670000,1,4,1
671000,3,4,0
672000,1,4,1
673000,1,4,1
674000,2,4,1
675000,1,2,1
676000,2,4,1
677000,2,4,1
678000,1,3,1
679000,3,4,1
680000,1,4,0
681000,2,4,1
682000,1,4,0
683000,3,4,0
684000,2,4,0
685000,1,4,0
686000,2,3,1
687000,2,4,0
688000,1,4,0
689000,2,4,1
690000,1,3,0
691000,3,4,1
692000,2,3,1
693000,1,3,0
694000,1,4,1
695000,1,2,1
696000,3,4,1
697000,2,3,1
698000,1,2,1
699000,2,3,1
700000,2,3,1
701000,2,3,1
702000,2,4,0
703000,1,2,1
704000,1,2,1
705000,1,4,0
706000,1,2,0
707000,2,3,1
708000,1,3,1
709000,2,4,1
710000,2,3,1
711000,3,4,1
712000,3,4,0
713000,1,3,0
714000,3,4,1
715000,1,2,1
716000,3,4,1
717000,2,3,0
718000,1,4,0
719000,1,3,1
720000,1,2,1
721000,1,4,1
722000,2,3,1
723000,2,4,1
724000,1,3,1
725000,1,2,1
726000,2,3,1
727000,3,4,1
728000,1,3,1
729000,2,4,1
730000,2,3,1
731000,2,3,1
732000,1,4,0
733000,1,2,1
734000,1,4,0
735000,1,4,0
736000,1,4,0
737000,2,3,0
738000,1,3,1
739000,1,2,1
740000,2,3,1
741000,2,4,0
742000,1,3,0
743000,3,4,1
744000,3,4,1
745000,3,4,1
746000,2,4,1
747000,2,3,1
748000,1,4,0
749000,3,4,1
750000,1,4,1
751000,2,4,1
752000,1,2,1
753000,2,3,1
754000,3,4,1
755000,3,4,1
756000,2,4,0
757000,1,4,1
758000,1,3,1
759000,2,4,1
760000,3,4,1
761000,3,4,0
762000,2,3,1
763000,2,4,1
764000,3,4,0
765000,2,3,1
766000,2,3,0
767000,3,4,1
768000,2,3,1
769000,1,3,1
770000,1,4,1
771000,1,3,1
772000,1,3,1
773000,1,2,1
774000,1,4,1
775000,3,4,1
776000,2,4,1
777000,1,3,1
778000,1,4,1
779000,1,4,1
780000,3,4,1
781000,2,4,1
782000,2,4,1
783000,1,2,1
784000,1,4,1
785000,2,3,0
786000,1,2,1
787000,1,3,0
788000,2,3,0
789000,2,4,0
790000,1,4,1
791000,1,2,1
792000,2,4,1
793000,1,2,1
794000,3,4,1
795000,1,2,1
796000,3,4,1
797000,3,4,1
798000,3,4,0
799000,3,4,0
800000,1,2,1
801000,2,3,1
802000,1,2,1
803000,1,4,0
804000,1,2,1
805000,2,3,1
806000,2,4,0
807000,2,4,0
808000,1,2,1
809000,2,4,1
810000,2,3,1
811000,2,3,1
812000,3,4,1
813000,1,2,0
814000,1,4,0
815000,1,4,0
816000,1,2,1
817000,1,3,1
818000,1,4,0
819000,1,4,1
820000,1,3,0
821000,1,3,0
822000,1,4,1
823000,3,4,1
824000,2,4,0
825000,1,2,1
826000,1,2,1
827000,2,4,1
828000,2,3,1
829000,1,2,0
830000,2,4,1
831000,1,3,0
832000,2,4,1
833000,2,3,1
834000,3,4,1
835000,1,4,0
836000,2,4,1
837000,1,3,1
838000,2,3,1
839000,2,3,0
840000,1,4,1
841000,1,4,1
842000,2,4,1
843000,1,2,1
844000,2,3,1
845000,2,4,1
846000,3,4,1
847000,2,3,0
848000,1,3,1
849000,1,3,1
850000,1,3,0
851000,1,4,1
852000,3,4,1
853000,2,4,0
854000,2,3,1
855000,1,4,0
856000,2,3,1
857000,1,4,0
858000,1,2,1
859000,1,3,1
860000,1,4,1
861000,1,2,1
862000,1,3,1
863000,3,4,0
864000,2,4,1
865000,1,4,0
866000,3,4,1
867000,1,4,1
868000,3,4,1
869000,1,3,1
870000,2,3,1
871000,2,4,0
872000,1,3,0
873000,2,4,0
874000,2,4,0
875000,1,2,1
876000,1,3,1
877000,2,4,0
878000,2,4,1
879000,1,3,1
880000,1,3,0
881000,1,2,1
882000,1,4,1
883000,1,4,0
884000,1,2,1
885000,1,2,1
886000,1,3,1
887000,2,4,0
888000,1,2,1
889000,1,2,1
890000,1,3,1
891000,1,4,0
892000,2,3,1
893000,1,2,1
894000,3,4,1
895000,1,3,1
896000,1,3,1
897000,1,4,1
898000,1,2,1
899000,2,3,0
900000,2,3,0
901000,1,3,0
902000,2,3,0
903000,1,4,1
904000,3,4,1
905000,3,4,1
906000,3,4,1
907000,1,2,1
908000,1,4,0
909000,3,4,0
910000,2,3,1
911000,2,4,0
912000,2,3,1
913000,1,4,0
914000,2,4,0
915000,1,2,0
916000,1,3,0
917000,1,3,0
918000,2,3,1
919000,3,4,0
920000,2,4,0
921000,2,3,1
922000,3,4,1
923000,1,4,0
924000,2,3,1
925000,2,4,1
926000,2,4,1
927000,3,4,1
928000,2,3,1
929000,2,3,0
930000,3,4,1
931000,1,3,1
932000,1,4,0
933000,1,2,1
934000,3,4,1
935000,1,4,1
936000,2,4,0
937000,1,3,0
938000,3,4,1
939000,2,4,1
940000,3,4,1
941000,2,3,1
942000,1,3,1
943000,2,3,1
944000,2,3,1
945000,2,4,1
946000,1,3,1
947000,1,3,0
948000,1,4,0
949000,2,4,1
950000,2,4,1
951000,1,3,0
952000,1,4,1
953000,1,4,1
954000,2,4,1
955000,1,2,1
956000,1,2,1
957000,2,3,0
958000,2,4,0
959000,3,4,1
960000,1,3,1
961000,2,3,1
962000,2,4,1
963000,1,3,1
964000,1,3,1
965000,1,4,1
966000,3,4,1
967000,3,4,1
968000,1,3,1
969000,3,4,1
970000,1,3,1
971000,1,4,1
972000,2,3,1
973000,1,4,1
974000,2,4,1
975000,1,4,1
976000,2,3,0
977000,1,3,1
978000,1,3,1
979000,1,3,1
980000,2,4,0
981000,2,3,1
982000,1,2,1
983000,3,4,1
984000,2,4,1
985000,2,4,0
986000,1,2,1
987000,2,4,1
988000,2,3,1
989000,2,4,1
990000,3,4,1
991000,3,4,1
992000,2,3,1
993000,1,4,1
994000,2,4,1
995000,1,4,0
996000,2,4,1
997000,1,3,1
998000,2,4,1
999000,3,4,1
1000000,1,2,0
1001000,1,4,1
1002000,1,4,1
1003000,1,2,1
1004000,2,3,0
1005000,1,2,1
1006000,1,2,1
1007000,2,4,0
1008000,2,3,0
1009000,1,4,1
1010000,2,3,1
1011000,2,4,1
1012000,2,3,1
1013000,2,4,0
1014000,2,3,0
1015000,2,4,0
1016000,2,4,0
1017000,2,3,0
1018000,2,3,1
1019000,2,3,1
1020000,3,4,1
1021000,3,4,1
1022000,2,3,1
1023000,3,4,1
1024000,2,4,1
1025000,1,2,1
1026000,2,4,1
1027000,1,4,0
1028000,1,4,0
1029000,3,4,1
1030000,2,4,0
1031000,1,2,1
1032000,1,2,1
1033000,2,3,0
1034000,2,4,0
1035000,3,4,0
1036000,1,2,1
1037000,3,4,1
1038000,2,3,1
1039000,1,3,1
1040000,1,2,0
1041000,1,3,1
1042000,1,4,1
1043000,3,4,1
1044000,3,4,0
1045000,1,2,1
1046000,1,4,1
1047000,1,2,1
1048000,1,2,0
1049000,2,3,1
1050000,1,2,1
1051000,2,4,1
1052000,2,3,1
1053000,2,3,0
1054000,2,3,0
1055000,2,3,1
1056000,3,4,1
1057000,1,3,1
1058000,2,3,1
1059000,2,4,1
1060000,2,3,0
1061000,2,4,1
1062000,1,3,1
1063000,2,4,0
1064000,2,4,0
1065000,2,3,1
1066000,1,3,1
1067000,1,2,1
1068000,2,3,0
1069000,3,4,1
1070000,1,4,0
1071000,1,2,1
1072000,3,4,1
1073000,1,2,1
1074000,2,3,0
1075000,1,3,0
1076000,3,4,1
1077000,1,3,0
1078000,3,4,1
1079000,1,4,0
1080000,3,4,1
1081000,3,4,0
1082000,3,4,1
1083000,1,4,0
1084000,1,2,0
1085000,2,4,1
1086000,1,4,0
1087000,3,4,1
1088000,3,4,0
1089000,1,3,0
1090000,1,4,0
1091000,3,4,1
1092000,1,3,0
1093000,1,4,1
1094000,1,3,0
1095000,1,2,1
1096000,2,3,1
1097000,1,2,1
1098000,1,2,1
1099000,1,4,1
1100000,1,2,1
1101000,1,3,1
1102000,3,4,1
1103000,2,4,1
1104000,1,4,0
1105000,2,3,1
1106000,1,2,0
1107000,1,3,0
1108000,3,4,1
1109000,1,2,1
1110000,1,2,1
1111000,2,3,0
1112000,1,3,0
1113000,2,3,0
1114000,1,2,0
1115000,2,4,0
1116000,3,4,1
1117000,1,4,0
1118000,1,3,0
1119000,1,3,0
1120000,1,4,0
1121000,3,4,1
1122000,1,3,0
1123000,2,3,1
1124000,1,3,0
1125000,3,4,0
1126000,1,4,0
1127000,3,4,1
1128000,1,4,0
1129000,1,2,1
1130000,2,4,1
1131000,2,3,0
1132000,1,4,1
1133000,1,3,0
1134000,1,2,0
1135000,1,4,0
1136000,1,2,0
1137000,1,4,0
1138000,1,4,0
1139000,3,4,1
1140000,1,3,0
1141000,1,3,0
1142000,1,3,1
1143000,1,4,1
1144000,1,3,1
1145000,3,4,1
1146000,1,2,0
1147000,1,4,0
1148000,1,4,0
1149000,1,3,0
1150000,1,4,0
1151000,1,3,0
1152000,1,2,1
1153000,3,4,0
1154000,1,2,0
1155000,1,3,0
1156000,1,4,0
1157000,1,2,1
1158000,1,3,0
1159000,1,3,0
1160000,1,2,1
1161000,2,4,0
1162000,2,3,1
1163000,2,3,1
1164000,3,4,0
1165000,2,3,0
1166000,2,3,0
1167000,2,4,0
1168000,2,3,0
1169000,2,4,0
1170000,1,2,1
1171000,1,4,0
1172000,1,4,0
1173000,1,4,0
1174000,1,2,1
1175000,1,2,1
1176000,2,4,0
1177000,1,2,0
1178000,1,2,0
1179000,1,2,1
1180000,2,4,0
1181000,2,3,0
1182000,1,4,0
1183000,1,3,1
1184000,1,4,1
1185000,1,3,1
1186000,3,4,1
1187000,2,3,0
1188000,3,4,1
1189000,1,4,1
1190000,2,4,0
1191000,2,4,0
1192000,3,4,1
1193000,1,2,1
1194000,1,3,1
1195000,1,4,0
1196000,1,2,0
1197000,2,4,0
1198000,3,4,0
1199000,2,3,1
1200000,1,2,1
1201000,3,4,0
1202000,1,3,0
1203000,2,3,1
1204000,2,4,1
1205000,2,4,1
1206000,1,4,0
1207000,3,4,0
1208000,1,2,0
1209000,1,4,0
1210000,3,4,0
1211000,2,3,1
1212000,2,3,1
1213000,1,4,0
1214000,2,4,0
1215000,1,4,0
1216000,2,3,1
1217000,1,4,0
1218000,1,2,1
1219000,1,4,0
1220000,2,4,0
1221000,1,2,1
1222000,3,4,1
1223000,1,2,0
1224000,1,2,1
1225000,1,3,1
1226000,1,2,1
1227000,3,4,1
1228000,1,2,1
1229000,1,2,1
1230000,1,2,0
1231000,3,4,1
1232000,1,2,1
1233000,1,2,1
1234000,3,4,1
1235000,1,2,0
1236000,1,4,1
1237000,1,3,1
1238000,1,3,1
1239000,1,4,1
1240000,2,3,1
1241000,1,4,0
1242000,2,3,1
1243000,2,3,1
1244000,2,4,1
1245000,1,4,0
1246000,1,2,0
1247000,1,4,0
1248000,1,2,0
1249000,3,4,1
1250000,2,3,0
1251000,1,4,0
1252000,1,2,1
1253000,1,2,1
1254000,1,3,1
1255000,2,3,1
1256000,2,4,1
1257000,1,2,0
1258000,1,2,1
1259000,3,4,1
1260000,2,3,1
1261000,2,3,1
1262000,2,3,1
1263000,1,2,1
1264000,2,4,1
1265000,3,4,1
1266000,1,3,0
1267000,1,3,0
1268000,2,3,1
1269000,1,3,0
1270000,2,3,1
1271000,2,3,1
1272000,1,3,1
1273000,1,4,1
1274000,2,3,1
1275000,1,4,1
1276000,2,4,1
1277000,2,3,1
1278000,2,3,1
1279000,2,3,1
1280000,1,2,0
1281000,1,4,1
1282000,1,2,0
1283000,2,4,1
1284000,2,3,1
1285000,1,4,0
1286000,2,3,1
1287000,2,3,1
1288000,3,4,1
1289000,1,3,0
1290000,3,4,1
1291000,1,2,1
1292000,3,4,1
1293000,3,4,1
1294000,2,4,1
1295000,1,2,0
1296000,1,4,1
1297000,2,4,1
1298000,1,2,1
1299000,1,3,1
1300000,1,2,1
1301000,1,3,1
1302000,1,2,1
1303000,2,4,0
1304000,3,4,1
1305000,1,4,1
1306000,1,2,1
1307000,1,2,1
1308000,2,3,1
1309000,3,4,1
1310000,2,3,1
1311000,1,3,0
1312000,1,4,1
1313000,2,3,1
1314000,1,3,0
1315000,1,2,0
1316000,2,4,1
1317000,1,4,0
1318000,2,3,1
1319000,1,4,0
1320000,3,4,0
1321000,1,3,1
1322000,1,3,1
1323000,2,3,0
1324000,2,4,0
1325000,1,4,0
1326000,3,4,1
1327000,2,4,1
1328000,1,2,1
1329000,1,4,0
1330000,2,4,1
1331000,3,4,1
1332000,3,4,1
1333000,1,4,1
1334000,3,4,1
1335000,2,4,1
1336000,3,4,0
1337000,1,3,1
1338000,1,2,1
1339000,1,4,1
1340000,1,4,1
1341000,2,3,1
1342000,1,2,1
1343000,2,3,1
1344000,1,2,1
1345000,2,4,0
1346000,3,4,1
1347000,1,3,1
1348000,1,3,1
1349000,3,4,1
1350000,1,3,1
1351000,2,3,1
1352000,1,3,1
1353000,1,4,0
1354000,1,3,0
1355000,2,3,0
1356000,2,4,0
1357000,1,2,1
1358000,1,3,0
1359000,3,4,1
1360000,2,4,0
1361000,3,4,1
1362000,3,4,1
1363000,2,4,0
1364000,3,4,1
1365000,1,3,0
1366000,1,4,0
1367000,2,3,1
1368000,2,4,1
1369000,2,3,1
1370000,1,4,0
1371000,1,3,1
1372000,1,2,1
1373000,1,2,1
1374000,3,4,0
1375000,1,3,1
1376000,1,2,1
1377000,1,2,1
1378000,1,3,0
1379000,1,3,0
1380000,1,3,1
1381000,2,3,1
1382000,1,3,1
1383000,1,3,1
1384000,1,4,1
1385000,1,4,0
1386000,2,3,0
1387000,1,3,1
1388000,3,4,1
1389000,1,2,1
1390000,2,4,0
1391000,1,3,0
1392000,1,3,0
1393000,1,2,1
1394000,3,4,1
1395000,2,4,1
1396000,1,2,1
1397000,2,4,1
1398000,2,4,0
1399000,1,2,1
1400000,2,3,1
1401000,1,4,0
1402000,2,3,1
1403000,1,3,0
1404000,2,3,1
1405000,1,2,1
1406000,1,2,1
1407000,1,2,0
1408000,1,2,0
1409000,1,3,0
1410000,2,3,1
1411000,2,4,1
1412000,1,3,0
1413000,3,4,1
1414000,2,4,0
1415000,1,3,0
1416000,3,4,0
1417000,2,4,1
1418000,3,4,1
1419000,2,4,1
1420000,1,3,0
1421000,1,3,0
1422000,2,4,1
1423000,1,2,0
1424000,1,3,1
1425000,1,4,1
1426000,3,4,1
1427000,2,4,1
1428000,1,2,1
1429000,1,3,0
1430000,3,4,1
1431000,1,2,0
1432000,1,4,0
1433000,2,4,1
1434000,2,4,0
1435000,1,4,0
1436000,1,2,1
1437000,1,3,0
1438000,1,2,1
1439000,1,2,0
1440000,2,4,1
1441000,1,2,0
1442000,3,4,1
1443000,1,3,0
1444000,3,4,1
1445000,1,2,0
1446000,2,4,1
1447000,2,3,1
1448000,3,4,1
1449000,1,4,0
1450000,1,4,0
1451000,1,2,1
1452000,1,2,1
1453000,1,4,0
1454000,1,2,0
1455000,1,3,0
1456000,1,2,1
1457000,1,3,1
1458000,3,4,1
1459000,1,2,1
1460000,2,3,1
1461000,1,4,0
1462000,1,2,1
1463000,2,4,0
1464000,1,2,1
1465000,1,4,0
1466000,1,4,0
1467000,1,3,0
1468000,1,3,0
1469000,1,4,0
1470000,2,3,1
1471000,3,4,1
1472000,2,3,1
1473000,3,4,1
1474000,2,3,1
1475000,3,4,1
1476000,1,2,1
1477000,1,3,0
1478000,1,2,1
1479000,2,3,1
1480000,1,3,0
1481000,1,2,0
1482000,3,4,1
1483000,1,3,0
1484000,1,3,0
1485000,1,3,0
1486000,2,3,1
1487000,1,2,0
1488000,1,2,0
1489000,1,4,1
1490000,2,4,1
1491000,2,4,0
1492000,1,3,0
1493000,1,4,0
1494000,1,2,1
1495000,2,3,0
